timestamp,cycle,tile_idx,col,row,x_fs,y_fs,z_fs,error_fs_x,error_fs_y,error_mag,dz_per_col,dz_per_row,dz_per_tile,af_z,af_score,event
06:57:05.421072,1,1,0,0,4121.375,704.625,177.9375,0.676,-0.171,0.697,0.170346,0.117215,-0.006064,,,landing
06:57:05.448910,1,1,0,0,4121.375,704.625,177.9375,,,,0.170346,0.117215,-0.006064,,,capture
06:57:06.529518,1,2,0,1,4131.844,703.750,178.0312,0.688,-0.059,0.690,0.170346,0.117215,-0.006064,,,landing
06:57:06.555811,1,2,0,1,4131.844,703.750,178.0312,,,,0.170346,0.117215,-0.006064,,,capture
06:57:14.635186,1,3,0,2,4142.938,703.000,178.1875,,,,0.170346,0.117215,-0.006064,178.1875,64.7,periodic_af
06:57:15.280119,1,3,0,2,4142.938,703.000,178.2188,0.377,0.326,0.498,0.170346,0.117215,-0.006064,,,landing
06:57:15.300354,1,3,0,2,4142.938,703.000,178.2188,,,,0.170346,0.117215,-0.006064,,,capture
06:57:16.319103,1,4,0,3,4153.406,702.625,178.3438,0.462,0.468,0.658,0.170346,0.117215,-0.006064,,,landing
06:57:16.340168,1,4,0,3,4153.406,702.625,178.3438,,,,0.170346,0.117215,-0.006064,,,capture
06:57:17.331348,1,5,0,4,4164.188,702.375,178.4688,-0.209,-0.112,0.237,0.170346,0.117215,-0.006064,,,landing
06:57:17.350345,1,5,0,4,4164.188,702.375,178.4688,,,,0.170346,0.117215,-0.006064,,,capture
06:57:25.001734,1,6,0,5,4174.531,701.750,178.2500,,,,0.170346,0.117215,-0.006064,178.2500,75.3,periodic_af
06:57:25.654397,1,6,0,5,4174.531,701.750,178.2500,-0.132,0.214,0.252,0.170346,0.117215,-0.006064,,,landing
06:57:25.679233,1,6,0,5,4174.531,701.750,178.2500,,,,0.170346,0.117215,-0.006064,,,capture
06:57:26.711878,1,7,0,6,4185.188,701.438,178.3750,0.000,0.430,0.430,0.170346,0.117215,-0.006064,,,landing
06:57:26.738483,1,7,0,6,4185.188,701.438,178.3750,,,,0.170346,0.117215,-0.006064,,,capture
06:57:27.731700,1,8,0,7,4195.812,701.344,178.5000,-0.125,0.709,0.720,0.170346,0.117215,-0.006064,,,landing
06:57:27.757736,1,8,0,7,4195.812,701.344,178.5000,,,,0.170346,0.117215,-0.006064,,,capture
06:57:35.690327,1,9,0,8,4206.281,702.062,178.5938,,,,0.170346,0.117215,-0.006064,178.5938,57.7,periodic_af
06:57:36.293155,1,9,0,8,4206.281,702.062,178.5625,-0.167,0.141,0.219,0.170346,0.117215,-0.006064,,,landing
06:57:36.320691,1,9,0,8,4206.281,702.062,178.5625,,,,0.170346,0.117215,-0.006064,,,capture
06:57:37.527727,1,10,0,9,4216.312,701.688,178.6562,0.681,0.171,0.702,0.170346,0.117215,-0.006064,,,landing
06:57:37.552187,1,10,0,9,4216.312,701.688,178.6562,,,,0.170346,0.117215,-0.006064,,,capture
06:57:38.635196,1,11,0,10,4227.312,701.312,178.6875,0.195,0.675,0.703,0.170346,0.117215,-0.006064,,,landing
06:57:38.661742,1,11,0,10,4227.312,701.312,178.6875,,,,0.170346,0.117215,-0.006064,,,capture
06:57:46.361985,1,12,0,11,4238.312,702.031,179.0000,,,,0.170346,0.117215,-0.006064,179.0000,62.6,periodic_af
06:57:46.977043,1,12,0,11,4238.312,702.031,179.0312,-0.103,0.329,0.344,0.170346,0.117215,-0.006064,,,landing
06:57:47.006855,1,12,0,11,4238.312,702.031,179.0312,,,,0.170346,0.117215,-0.006064,,,capture
06:57:48.049556,1,13,0,12,4249.094,702.375,179.1562,0.012,0.429,0.429,0.170346,0.117215,-0.006064,,,landing
06:57:48.086656,1,13,0,12,4249.094,702.375,179.1562,,,,0.170346,0.117215,-0.006064,,,capture
06:57:49.132017,1,14,0,13,4259.469,702.812,179.2812,0.173,-0.025,0.174,0.170346,0.117215,-0.006064,,,landing
06:57:49.154184,1,14,0,13,4259.469,702.812,179.2812,,,,0.170346,0.117215,-0.006064,,,capture
06:57:57.121593,1,15,0,14,4270.000,702.812,179.5312,,,,0.170346,0.117215,-0.006064,179.5312,82.4,periodic_af
06:57:57.731161,1,15,0,14,4270.000,702.812,179.5625,-0.073,-0.253,0.264,0.170346,0.117215,-0.006064,,,landing
06:57:57.777582,1,15,0,14,4270.000,702.812,179.5625,,,,0.170346,0.117215,-0.006064,,,capture
06:57:59.374512,1,16,0,15,4281.031,702.219,179.5000,-0.468,0.082,0.475,0.170346,0.117215,-0.006064,,,landing
06:57:59.393339,1,16,0,15,4281.031,702.219,179.5000,,,,0.170346,0.117215,-0.006064,,,capture
06:58:00.428930,1,17,0,16,4290.469,701.750,179.6250,1.039,0.296,1.081,0.170346,0.117215,-0.006064,,,landing
06:58:00.450771,1,17,0,16,4290.469,701.750,179.6250,,,,0.170346,0.117215,-0.006064,,,capture
06:58:08.527464,1,18,0,17,4301.438,701.312,179.7500,,,,0.170346,0.117215,-0.006064,179.7500,53.9,periodic_af
06:58:09.158239,1,18,0,17,4301.438,701.312,179.6562,0.100,-0.032,0.105,0.170346,0.117215,-0.006064,,,landing
06:58:09.184498,1,18,0,17,4301.438,701.312,179.6562,,,,0.170346,0.117215,-0.006064,,,capture
06:58:10.226992,1,19,0,18,4312.375,700.781,179.7500,-0.212,0.520,0.562,0.170346,0.117215,-0.006064,,,landing
06:58:10.252514,1,19,0,18,4312.375,700.781,179.7500,,,,0.170346,0.117215,-0.006064,,,capture
06:58:11.229776,1,20,0,19,4322.625,701.312,179.8750,0.310,0.228,0.385,0.170346,0.117215,-0.006064,,,landing
06:58:11.253762,1,20,0,19,4322.625,701.312,179.8750,,,,0.170346,0.117215,-0.006064,,,capture
06:58:19.220782,1,21,0,20,4333.781,701.562,179.9375,,,,0.170346,0.117215,-0.006064,179.9375,65.3,periodic_af
06:58:19.843891,1,21,0,20,4333.781,701.562,180.0625,0.331,0.398,0.518,0.170346,0.117215,-0.006064,,,landing
06:58:19.863599,1,21,0,20,4333.781,701.562,180.0625,,,,0.170346,0.117215,-0.006064,,,capture
06:58:20.962740,1,22,0,21,4344.031,701.250,180.1875,0.332,0.338,0.474,0.170346,0.117215,-0.006064,,,landing
06:58:20.973684,1,22,0,21,4344.031,701.250,180.1875,,,,0.170346,0.117215,-0.006064,,,capture
06:58:21.934294,1,23,0,22,4355.281,701.625,180.3125,-0.061,0.070,0.093,0.170346,0.117215,-0.006064,,,landing
06:58:21.968363,1,23,0,22,4355.281,701.625,180.3125,,,,0.170346,0.117215,-0.006064,,,capture
06:58:29.917619,1,24,0,23,4365.531,701.719,180.1875,,,,0.170346,0.117215,-0.006064,180.1875,75.4,periodic_af
06:58:30.443542,1,24,0,23,4365.531,701.719,180.1562,0.519,-0.012,0.519,0.170346,0.117215,-0.006064,,,landing
06:58:30.475066,1,24,0,23,4365.531,701.719,180.1562,,,,0.170346,0.117215,-0.006064,,,capture
06:58:31.545789,1,25,0,24,4375.781,700.969,180.2812,0.788,0.241,0.824,0.170346,0.117215,-0.006064,,,landing
06:58:31.562957,1,25,0,24,4375.781,700.969,180.2812,,,,0.170346,0.117215,-0.006064,,,capture
06:58:32.679164,1,26,0,25,4387.406,700.500,180.3750,-0.056,0.771,0.773,0.170346,0.117215,-0.006064,,,landing
06:58:32.690276,1,26,0,25,4387.406,700.500,180.3750,,,,0.170346,0.117215,-0.006064,,,capture
06:58:40.427165,1,27,0,26,4398.344,701.406,180.4688,,,,0.170346,0.117215,-0.006064,180.4688,65.8,periodic_af
06:58:41.044370,1,27,0,26,4398.344,701.406,180.4688,-0.178,0.249,0.306,0.170346,0.117215,-0.006064,,,landing
06:58:41.066884,1,27,0,26,4398.344,701.406,180.4688,,,,0.170346,0.117215,-0.006064,,,capture
06:58:42.022130,1,28,0,27,4408.844,701.688,180.5625,-0.038,-0.048,0.061,0.170346,0.117215,-0.006064,,,landing
06:58:42.046303,1,28,0,27,4408.844,701.688,180.5625,,,,0.170346,0.117215,-0.006064,,,capture
06:58:43.035682,1,29,0,28,4419.812,701.656,180.6875,-0.399,-0.150,0.426,0.170346,0.117215,-0.006064,,,landing
06:58:43.062219,1,29,0,28,4419.812,701.656,180.6875,,,,0.170346,0.117215,-0.006064,,,capture
06:58:51.093786,1,30,0,29,4429.938,701.531,180.8125,,,,0.170346,0.117215,-0.006064,180.8125,70.3,periodic_af
06:58:51.729232,1,30,0,29,4429.938,701.531,180.8438,0.240,-0.022,0.241,0.170346,0.117215,-0.006064,,,landing
06:58:51.759931,1,30,0,29,4429.938,701.531,180.8438,,,,0.170346,0.117215,-0.006064,,,capture
06:58:52.998951,1,31,0,30,4441.156,701.000,180.8750,-0.702,-0.056,0.704,0.170346,0.117215,-0.006064,,,landing
06:58:53.025989,1,31,0,30,4441.156,701.000,180.8750,,,,0.170346,0.117215,-0.006064,,,capture
06:58:54.230111,1,32,1,30,4439.906,685.688,181.0312,-0.192,-5.967,5.970,0.170346,0.117215,-0.006064,,,landing
06:58:55.079522,1,32,1,30,4439.719,680.000,181.0312,,,,0.170346,0.117215,-0.006064,,,capture
06:59:03.278386,1,33,2,30,4439.094,664.812,180.9688,,,,0.170346,0.117215,-0.006064,180.9688,86.9,periodic_af
06:59:03.830373,1,33,2,30,4439.094,664.812,181.1562,0.320,-0.017,0.321,0.170346,0.117215,-0.006064,,,landing
06:59:03.860557,1,33,2,30,4439.094,664.812,181.1562,,,,0.170346,0.117215,-0.006064,,,capture
06:59:04.953480,1,34,3,30,4438.875,650.094,181.3125,0.298,0.271,0.403,0.170346,0.117215,-0.006064,,,landing
06:59:04.980285,1,34,3,30,4438.875,650.094,181.3125,,,,0.170346,0.117215,-0.006064,,,capture
06:59:06.256781,1,35,4,30,4438.625,635.188,181.4688,0.204,0.929,0.951,0.170346,0.117215,-0.006064,,,landing
06:59:06.269795,1,35,4,30,4438.625,635.188,181.4688,,,,0.170346,0.117215,-0.006064,,,capture
06:59:14.057442,1,36,5,30,4438.281,620.531,181.4688,,,,0.170346,0.117215,-0.006064,181.4688,87.0,periodic_af
06:59:14.688181,1,36,5,30,4438.281,620.531,181.3438,0.244,1.245,1.268,0.170346,0.117215,-0.006064,,,landing
06:59:14.719715,1,36,5,30,4438.281,620.531,181.3438,,,,0.170346,0.117215,-0.006064,,,capture
06:59:15.862666,1,37,6,30,4437.938,606.344,181.5000,0.366,1.254,1.306,0.170346,0.117215,-0.006064,,,landing
06:59:15.875446,1,37,6,30,4437.938,606.344,181.5000,,,,0.170346,0.117215,-0.006064,,,capture
06:59:16.929408,1,38,7,30,4437.781,592.125,181.6562,0.362,1.582,1.623,0.170346,0.117215,-0.006064,,,landing
06:59:16.955412,1,38,7,30,4437.781,592.125,181.6562,,,,0.170346,0.117215,-0.006064,,,capture
06:59:24.928352,1,39,8,30,4437.625,578.312,182.1562,,,,0.170346,0.117215,-0.006064,182.1562,69.9,periodic_af
06:59:25.561874,1,39,8,30,4437.625,578.312,182.1562,0.764,3.052,3.146,0.170346,0.117215,-0.006064,,,landing
06:59:26.582292,1,39,8,30,4438.375,581.375,182.1562,,,,0.170346,0.117215,-0.006064,,,capture
06:59:27.744287,1,40,9,30,4437.625,566.344,182.3125,0.668,0.283,0.725,0.170346,0.117215,-0.006064,,,landing
06:59:27.759566,1,40,9,30,4437.625,566.344,182.3125,,,,0.170346,0.117215,-0.006064,,,capture
06:59:28.831967,1,41,10,30,4437.344,551.250,182.4688,0.129,0.879,0.889,0.170346,0.117215,-0.006064,,,landing
06:59:28.857855,1,41,10,30,4437.344,551.250,182.4688,,,,0.170346,0.117215,-0.006064,,,capture
06:59:36.860638,1,42,11,30,4436.969,537.500,182.2188,,,,0.170346,0.117215,-0.006064,182.2188,73.5,periodic_af
06:59:37.450584,1,42,11,30,4436.969,537.500,182.1562,0.235,1.396,1.415,0.170346,0.117215,-0.006064,,,landing
06:59:37.486281,1,42,11,30,4436.969,537.500,182.1562,,,,0.170346,0.117215,-0.006064,,,capture
06:59:38.746915,1,43,12,30,4436.719,524.094,182.3125,0.334,-0.056,0.339,0.170346,0.117215,-0.006064,,,landing
06:59:38.759557,1,43,12,30,4436.719,524.094,182.3125,,,,0.170346,0.117215,-0.006064,,,capture
06:59:39.859941,1,44,13,30,4436.562,509.188,182.4688,0.934,-0.766,1.208,0.170346,0.117215,-0.006064,,,landing
06:59:39.884387,1,44,13,30,4436.562,509.188,182.4688,,,,0.170346,0.117215,-0.006064,,,capture
06:59:47.945104,1,45,14,30,4437.000,493.906,182.7500,,,,0.170346,0.117215,-0.006064,182.7500,85.9,periodic_af
06:59:48.567095,1,45,14,30,4437.000,493.906,182.7188,-0.381,-0.027,0.382,0.170346,0.117215,-0.006064,,,landing
06:59:48.585510,1,45,14,30,4437.000,493.906,182.7188,,,,0.170346,0.117215,-0.006064,,,capture
06:59:49.680726,1,46,15,30,4436.156,478.281,182.8750,0.314,-0.798,0.857,0.170346,0.117215,-0.006064,,,landing
06:59:49.710418,1,46,15,30,4436.156,478.281,182.8750,,,,0.170346,0.117215,-0.006064,,,capture
06:59:50.863227,1,47,16,30,4436.000,463.031,183.0312,0.055,0.648,0.651,0.170346,0.117215,-0.006064,,,landing
06:59:50.889244,1,47,16,30,4436.000,463.031,183.0312,,,,0.170346,0.117215,-0.006064,,,capture
06:59:58.944212,1,48,17,30,4435.594,448.438,183.2500,,,,0.170346,0.117215,-0.006064,183.2500,82.1,periodic_af
06:59:59.530607,1,48,17,30,4435.594,448.438,183.1875,0.732,0.244,0.772,0.170346,0.117215,-0.006064,,,landing
06:59:59.566944,1,48,17,30,4435.594,448.438,183.1875,,,,0.170346,0.117215,-0.006064,,,capture
07:00:00.924070,1,49,18,30,4435.438,433.688,183.3438,0.129,0.254,0.285,0.170346,0.117215,-0.006064,,,landing
07:00:00.944978,1,49,18,30,4435.438,433.688,183.3438,,,,0.170346,0.117215,-0.006064,,,capture
07:00:02.085378,1,50,19,30,4435.062,418.312,183.5000,0.297,1.624,1.651,0.170346,0.117215,-0.006064,,,landing
07:00:02.096740,1,50,19,30,4435.062,418.312,183.5000,,,,0.170346,0.117215,-0.006064,,,capture
07:00:09.979244,1,51,20,30,4434.875,404.969,183.5312,,,,0.170346,0.117215,-0.006064,183.5312,87.6,periodic_af
07:00:10.571355,1,51,20,30,4434.875,404.969,183.5000,0.090,1.128,1.131,0.170346,0.117215,-0.006064,,,landing
07:00:10.599662,1,51,20,30,4434.875,404.969,183.5000,,,,0.170346,0.117215,-0.006064,,,capture
07:00:11.685046,1,52,21,30,4434.500,390.781,183.6562,0.242,1.552,1.571,0.170346,0.117215,-0.006064,,,landing
07:00:11.718697,1,52,21,30,4434.500,390.781,183.6562,,,,0.170346,0.117215,-0.006064,,,capture
07:00:12.702135,1,53,22,30,4434.312,377.250,183.8125,0.175,1.408,1.418,0.170346,0.117215,-0.006064,,,landing
07:00:12.722697,1,53,22,30,4434.312,377.250,183.8125,,,,0.170346,0.117215,-0.006064,,,capture
07:00:20.589113,1,54,23,30,4434.062,363.469,183.9375,,,,0.170346,0.117215,-0.006064,183.9375,92.2,periodic_af
07:00:21.143778,1,54,23,30,4434.062,363.469,183.9375,0.607,2.550,2.621,0.170346,0.117215,-0.006064,,,landing
07:00:22.070188,1,54,23,30,4435.094,366.094,183.9375,,,,0.170346,0.117215,-0.006064,,,capture
07:00:23.164333,1,55,24,30,4433.906,351.281,184.0938,0.053,-0.251,0.257,0.170346,0.117215,-0.006064,,,landing
07:00:23.192505,1,55,24,30,4433.906,351.281,184.0938,,,,0.170346,0.117215,-0.006064,,,capture
07:00:24.326413,1,56,25,30,4433.531,335.938,184.2500,0.124,1.130,1.137,0.170346,0.117215,-0.006064,,,landing
07:00:24.346706,1,56,25,30,4433.531,335.938,184.2500,,,,0.170346,0.117215,-0.006064,,,capture
07:00:32.488000,1,57,26,30,4433.219,322.375,184.3438,,,,0.170346,0.117215,-0.006064,184.3438,110.6,periodic_af
07:00:33.057317,1,57,26,30,4433.219,322.375,184.3438,0.185,0.539,0.570,0.170346,0.117215,-0.006064,,,landing
07:00:33.099084,1,57,26,30,4433.219,322.375,184.3438,,,,0.170346,0.117215,-0.006064,,,capture
07:00:34.281465,1,58,27,30,4432.969,307.938,184.4688,0.267,0.636,0.690,0.170346,0.117215,-0.006064,,,landing
07:00:34.309295,1,58,27,30,4432.969,307.938,184.4688,,,,0.170346,0.117215,-0.006064,,,capture
07:00:35.588341,1,59,28,30,4432.812,293.906,184.6250,0.651,0.088,0.657,0.170346,0.117215,-0.006064,,,landing
07:00:35.621226,1,59,28,30,4432.812,293.906,184.6250,,,,0.170346,0.117215,-0.006064,,,capture
07:00:43.308338,1,60,29,30,4432.688,278.781,185.1875,,,,0.170346,0.117215,-0.006064,185.1875,89.8,periodic_af
07:00:43.965516,1,60,29,30,4432.688,278.781,185.1875,-0.095,-0.068,0.117,0.170346,0.117215,-0.006064,,,landing
07:00:43.995341,1,60,29,30,4432.688,278.781,185.1875,,,,0.170346,0.117215,-0.006064,,,capture
07:00:45.187195,1,61,30,30,4432.188,264.406,185.3438,0.222,-0.130,0.258,0.170346,0.117215,-0.006064,,,landing
07:00:45.216447,1,61,30,30,4432.188,264.406,185.3438,,,,0.170346,0.117215,-0.006064,,,capture
07:00:46.229053,1,62,30,29,4422.094,264.812,185.2188,0.268,0.216,0.344,0.170346,0.117215,-0.006064,,,landing
07:00:46.254328,1,62,30,29,4422.094,264.812,185.2188,,,,0.170346,0.117215,-0.006064,,,capture
07:00:54.294308,1,63,30,28,4411.156,265.594,184.7500,,,,0.170346,0.117215,-0.006064,184.7500,105.4,periodic_af
07:00:54.802228,1,63,30,28,4411.156,265.594,184.7500,0.284,-0.368,0.465,0.170346,0.117215,-0.006064,,,landing
07:00:54.826326,1,63,30,28,4411.156,265.594,184.7500,,,,0.170346,0.117215,-0.006064,,,capture
07:00:55.995988,1,64,30,27,4400.875,265.750,184.6250,0.255,-0.003,0.255,0.170346,0.117215,-0.006064,,,landing
07:00:56.021654,1,64,30,27,4400.875,265.750,184.6250,,,,0.170346,0.117215,-0.006064,,,capture
07:00:57.040166,1,65,30,26,4390.750,266.250,184.5000,-0.209,-0.734,0.763,0.170346,0.117215,-0.006064,,,landing
07:00:57.077414,1,65,30,26,4390.750,266.250,184.5000,,,,0.170346,0.117215,-0.006064,,,capture
07:01:05.092620,1,66,30,25,4379.781,265.500,184.0312,,,,0.170346,0.117215,-0.006064,184.0312,86.0,periodic_af
07:01:05.689498,1,66,30,25,4379.781,265.500,184.0312,-0.088,0.001,0.088,0.170346,0.117215,-0.006064,,,landing
07:01:05.721268,1,66,30,25,4379.781,265.500,184.0312,,,,0.170346,0.117215,-0.006064,,,capture
07:01:06.670513,1,67,30,24,4368.906,265.469,183.9062,-0.133,-0.107,0.171,0.170346,0.117215,-0.006064,,,landing
07:01:06.695561,1,67,30,24,4368.906,265.469,183.9062,,,,0.170346,0.117215,-0.006064,,,capture
07:01:07.762276,1,68,30,23,4357.906,265.344,183.7812,0.317,0.130,0.343,0.170346,0.117215,-0.006064,,,landing
07:01:07.782164,1,68,30,23,4357.906,265.344,183.7812,,,,0.170346,0.117215,-0.006064,,,capture
07:01:15.779308,1,69,30,22,4347.312,265.438,183.8438,,,,0.170346,0.117215,-0.006064,183.8438,77.8,periodic_af
07:01:16.369255,1,69,30,22,4347.312,265.438,183.8438,0.189,0.148,0.241,0.170346,0.117215,-0.006064,,,landing
07:01:16.400051,1,69,30,22,4347.312,265.438,183.8438,,,,0.170346,0.117215,-0.006064,,,capture
07:01:17.471145,1,70,30,21,4336.469,265.594,183.7188,0.239,0.197,0.310,0.170346,0.117215,-0.006064,,,landing
07:01:17.499078,1,70,30,21,4336.469,265.594,183.7188,,,,0.170346,0.117215,-0.006064,,,capture
07:01:18.553109,1,71,30,20,4326.188,265.781,183.5938,-0.136,0.124,0.184,0.170346,0.117215,-0.006064,,,landing
07:01:18.564416,1,71,30,20,4326.188,265.781,183.5938,,,,0.170346,0.117215,-0.006064,,,capture
07:01:26.543230,1,72,30,19,4315.219,265.875,183.5938,,,,0.170346,0.117215,-0.006064,183.5938,83.0,periodic_af
07:01:27.148972,1,72,30,19,4315.219,265.875,183.5938,0.426,0.140,0.448,0.170346,0.117215,-0.006064,,,landing
07:01:27.173740,1,72,30,19,4315.219,265.875,183.5938,,,,0.170346,0.117215,-0.006064,,,capture
07:01:28.367615,1,73,30,18,4304.875,266.000,183.4688,0.108,0.164,0.196,0.170346,0.117215,-0.006064,,,landing
07:01:28.400664,1,73,30,18,4304.875,266.000,183.4688,,,,0.170346,0.117215,-0.006064,,,capture
07:01:29.427506,1,74,30,17,4294.062,266.125,183.3438,0.292,0.128,0.319,0.170346,0.117215,-0.006064,,,landing
07:01:29.449598,1,74,30,17,4294.062,266.125,183.3438,,,,0.170346,0.117215,-0.006064,,,capture
07:01:37.035581,1,75,30,16,4283.594,266.219,183.3438,,,,0.170346,0.117215,-0.006064,183.3438,82.2,periodic_af
07:01:37.616413,1,75,30,16,4283.594,266.219,183.3438,0.041,0.076,0.086,0.170346,0.117215,-0.006064,,,landing
07:01:37.643403,1,75,30,16,4283.594,266.219,183.3438,,,,0.170346,0.117215,-0.006064,,,capture
07:01:38.634590,1,76,30,15,4272.906,266.250,183.2188,0.132,0.111,0.173,0.170346,0.117215,-0.006064,,,landing
07:01:38.659935,1,76,30,15,4272.906,266.250,183.2188,,,,0.170346,0.117215,-0.006064,,,capture
07:01:39.729206,1,77,30,14,4262.219,266.344,183.0938,0.177,0.177,0.250,0.170346,0.117215,-0.006064,,,landing
07:01:39.759068,1,77,30,14,4262.219,266.344,183.0938,,,,0.170346,0.117215,-0.006064,,,capture
07:01:47.568162,1,78,30,13,4251.500,266.500,182.7188,,,,0.170346,0.117215,-0.006064,182.7188,97.2,periodic_af
07:01:48.130670,1,78,30,13,4251.500,266.500,182.7188,0.229,0.174,0.288,0.170346,0.117215,-0.006064,,,landing
07:01:48.161436,1,78,30,13,4251.500,266.500,182.7188,,,,0.170346,0.117215,-0.006064,,,capture
07:01:49.517384,1,79,30,12,4241.531,266.656,182.5938,-0.254,0.071,0.264,0.170346,0.117215,-0.006064,,,landing
07:01:49.529772,1,79,30,12,4241.531,266.656,182.5938,,,,0.170346,0.117215,-0.006064,,,capture
07:01:50.518145,1,80,30,11,4230.344,266.688,182.4688,0.484,0.029,0.485,0.170346,0.117215,-0.006064,,,landing
07:01:50.538226,1,80,30,11,4230.344,266.688,182.4688,,,,0.170346,0.117215,-0.006064,,,capture
07:01:58.315291,1,81,30,10,4219.875,266.688,182.7812,,,,0.170346,0.117215,-0.006064,182.7812,69.8,periodic_af
07:01:58.949017,1,81,30,10,4219.875,266.688,182.7812,0.443,0.106,0.456,0.170346,0.117215,-0.006064,,,landing
07:01:58.972157,1,81,30,10,4219.875,266.688,182.7812,,,,0.170346,0.117215,-0.006064,,,capture
07:01:59.931307,1,82,30,9,4209.344,266.781,182.6250,0.189,0.066,0.200,0.170346,0.117215,-0.006064,,,landing
07:01:59.958401,1,82,30,9,4209.344,266.781,182.6250,,,,0.170346,0.117215,-0.006064,,,capture
07:02:01.041362,1,83,30,8,4198.594,266.812,182.5000,0.398,0.205,0.447,0.170346,0.117215,-0.006064,,,landing
07:02:01.062472,1,83,30,8,4198.594,266.812,182.5000,,,,0.170346,0.117215,-0.006064,,,capture
07:02:09.168301,1,84,30,7,4188.500,266.969,181.9688,,,,0.170346,0.117215,-0.006064,181.9688,98.0,periodic_af
07:02:09.721270,1,84,30,7,4188.500,266.969,181.9375,-0.112,0.112,0.159,0.170346,0.117215,-0.006064,,,landing
07:02:09.748207,1,84,30,7,4188.500,266.969,181.9375,,,,0.170346,0.117215,-0.006064,,,capture
07:02:10.859419,1,85,30,6,4177.719,267.031,181.8125,0.071,0.116,0.136,0.170346,0.117215,-0.006064,,,landing
07:02:10.872516,1,85,30,6,4177.719,267.031,181.8125,,,,0.170346,0.117215,-0.006064,,,capture
07:02:11.937869,1,86,30,5,4167.531,267.125,181.6875,-0.241,0.121,0.269,0.170346,0.117215,-0.006064,,,landing
07:02:11.967456,1,86,30,5,4167.531,267.125,181.6875,,,,0.170346,0.117215,-0.006064,,,capture
07:02:19.827217,1,87,30,4,4156.562,267.219,181.3125,,,,0.170346,0.117215,-0.006064,181.3125,71.6,periodic_af
07:02:20.442498,1,87,30,4,4156.562,267.219,181.3125,-0.076,0.056,0.095,0.170346,0.117215,-0.006064,,,landing
07:02:20.465222,1,87,30,4,4156.562,267.219,181.3125,,,,0.170346,0.117215,-0.006064,,,capture
07:02:21.466141,1,88,30,3,4145.625,267.250,181.1562,0.193,0.114,0.224,0.170346,0.117215,-0.006064,,,landing
07:02:21.480673,1,88,30,3,4145.625,267.250,181.1562,,,,0.170346,0.117215,-0.006064,,,capture
07:02:22.434954,1,89,30,2,4135.000,267.344,181.0312,0.176,0.158,0.236,0.170346,0.117215,-0.006064,,,landing
07:02:22.465094,1,89,30,2,4135.000,267.344,181.0312,,,,0.170346,0.117215,-0.006064,,,capture
07:02:30.520407,1,90,30,1,4124.250,267.500,181.3438,,,,0.170346,0.117215,-0.006064,181.3438,75.5,periodic_af
07:02:31.084433,1,90,30,1,4124.250,267.500,181.3438,0.334,0.184,0.381,0.170346,0.117215,-0.006064,,,landing
07:02:31.117784,1,90,30,1,4124.250,267.500,181.3438,,,,0.170346,0.117215,-0.006064,,,capture
07:02:32.289478,1,91,30,0,4113.688,267.656,181.2188,0.298,0.126,0.324,0.170346,0.117215,-0.006064,,,landing
07:02:32.315556,1,91,30,0,4113.688,267.656,181.2188,,,,0.170346,0.117215,-0.006064,,,capture
07:02:33.421410,1,92,29,0,4113.906,282.500,181.0312,0.079,0.061,0.100,0.170346,0.117215,-0.006064,,,landing
07:02:33.440983,1,92,29,0,4113.906,282.500,181.0312,,,,0.170346,0.117215,-0.006064,,,capture
07:02:41.292138,1,93,28,0,4114.406,297.531,181.0938,,,,0.170346,0.117215,-0.006064,181.0938,75.4,periodic_af
07:02:41.867668,1,93,28,0,4114.406,297.531,181.1562,-0.111,1.623,1.627,0.170346,0.117215,-0.006064,,,landing
07:02:41.887524,1,93,28,0,4114.406,297.531,181.1562,,,,0.170346,0.117215,-0.006064,,,capture
07:02:43.090776,1,94,27,0,4114.719,314.656,181.0000,-0.232,0.796,0.829,0.170346,0.117215,-0.006064,,,landing
07:02:43.124905,1,94,27,0,4114.719,314.656,181.0000,,,,0.170346,0.117215,-0.006064,,,capture
07:02:44.140011,1,95,26,0,4114.906,330.469,180.8125,0.195,3.860,3.864,0.170346,0.117215,-0.006064,,,landing
07:02:44.966816,1,95,26,0,4114.938,334.625,180.8125,,,,0.170346,0.117215,-0.006064,,,capture
07:02:53.132714,1,96,25,0,4115.500,348.844,180.2188,,,,0.170346,0.117215,-0.006064,180.2188,91.2,periodic_af
07:02:53.745651,1,96,25,0,4115.500,348.844,180.1562,-0.239,0.179,0.298,0.170346,0.117215,-0.006064,,,landing
07:02:53.767511,1,96,25,0,4115.500,348.844,180.1562,,,,0.170346,0.117215,-0.006064,,,capture
07:02:54.753977,1,97,24,0,4115.188,363.688,179.9688,0.526,-0.269,0.591,0.170346,0.117215,-0.006064,,,landing
07:02:54.780186,1,97,24,0,4115.188,363.688,179.9688,,,,0.170346,0.117215,-0.006064,,,capture
07:02:55.844435,1,98,23,0,4116.125,378.375,179.7812,-0.101,-1.523,1.527,0.170346,0.117215,-0.006064,,,landing
07:02:55.869088,1,98,23,0,4116.125,378.375,179.7812,,,,0.170346,0.117215,-0.006064,,,capture
07:03:03.588373,1,99,22,0,4116.438,391.875,179.2188,,,,0.170346,0.117215,-0.006064,179.2188,60.8,periodic_af
